Unnamed: 0,views,likes,dislikes,comment,duration,category_A,category_B,category_C,category_D,category_E,category_F,category_G,adview
7068,183408,146.0,34.0,12.0,8230.0,0,0,0,1,0,0,0,1
7069,183329,544.0,19.0,51.0,589.0,0,0,0,1,0,0,0,21
7071,183265,398.0,28.0,32.0,393.0,0,0,0,1,0,0,0,1
7072,183265,1794.0,25.0,121.0,314.0,0,0,0,1,0,0,0,2
7073,183256,618.0,21.0,61.0,2994.0,0,0,0,0,0,0,1,3
7074,183249,4072.0,110.0,1585.0,719.0,0,0,0,1,0,0,0,1
7075,183213,269.0,74.0,56.0,38516.0,0,0,0,0,0,0,1,2
7076,183052,272.0,34.0,25.0,818.0,0,0,0,0,0,0,1,4
7077,183010,414.0,35.0,114.0,1120.0,1,0,0,0,0,0,0,1
7078,182993,2636.0,59.0,53.0,1729.0,0,0,0,0,0,0,1,1
7079,182935,94.0,24.0,3.0,101.0,0,0,0,1,0,0,0,1
7080,182925,41.0,27.0,0.0,611.0,0,0,0,0,1,0,0,24
7081,182844,428.0,31.0,19.0,250.0,0,0,0,0,0,0,1,2
7082,182838,1271.0,33.0,101.0,1381.0,0,0,1,0,0,0,0,1
7083,182834,1445.0,152.0,542.0,835.0,0,0,0,0,0,1,0,1
7084,182732,1997.0,28.0,71.0,314.0,0,0,0,0,0,0,1,4
7085,182616,292.0,10.0,6.0,36.0,0,0,0,1,0,0,0,2
7086,182549,1888.0,22.0,163.0,232.0,0,0,0,1,0,0,0,1
7087,182465,351.0,36.0,92.0,806.0,0,0,0,0,0,0,1,1
7088,182356,354.0,34.0,27.0,414.0,0,0,0,1,0,0,0,1
7089,182348,553.0,49.0,39.0,1331.0,0,0,0,0,0,0,1,7
7090,182237,713.0,205.0,662.0,709.0,0,0,0,1,0,0,0,5
7091,182179,1441.0,61.0,149.0,248.0,0,0,0,1,0,0,0,2
7092,182151,2748.0,236.0,1344.0,251.0,0,1,0,0,0,0,0,5
7093,182077,110.0,19.0,13.0,435.0,0,0,0,0,0,0,1,1
7094,182035,1907.0,128.0,1062.0,276.0,0,0,0,1,0,0,0,1
7095,181921,218.0,51.0,9.0,7303.0,0,0,0,1,0,0,0,1
7096,181905,1920.0,37.0,116.0,947.0,0,0,0,1,0,0,0,1
7097,181815,1401.0,77.0,66.0,3234.0,0,0,0,1,0,0,0,4
7098,181536,76.0,9.0,8.0,89.0,0,0,0,1,0,0,0,3
7099,181509,427.0,51.0,33.0,209.0,0,0,0,0,0,0,1,3
7100,181474,215.0,38.0,14.0,8752.0,0,0,0,1,0,0,0,1
7101,181320,2449.0,61.0,408.0,1263.0,0,0,0,0,0,0,0,123
7102,181284,9849.0,83.0,736.0,791.0,0,0,0,0,0,1,0,1
7103,181242,895.0,11.0,57.0,373.0,0,0,0,0,0,0,1,23
7104,181220,1462.0,39.0,138.0,454.0,0,0,0,0,0,0,1,7
7105,181165,123.0,82.0,6.0,1254.0,0,0,0,0,1,0,0,28
7106,181156,2166.0,85.0,145.0,230.0,0,0,0,0,0,0,1,1185
7107,181149,421.0,34.0,9.0,99.0,0,0,0,1,0,0,0,1
7108,181145,270.0,11.0,10.0,142.0,0,0,0,1,0,0,0,13
7109,181048,127.0,26.0,5.0,104.0,0,0,0,1,0,0,0,4
7110,181035,661.0,46.0,29.0,122.0,0,0,0,0,1,0,0,3
7111,180991,2069.0,59.0,178.0,194.0,0,0,0,0,0,0,1,9157
7112,180968,598.0,48.0,146.0,164.0,0,0,0,1,0,0,0,2
7113,180915,1474.0,1419.0,1472.0,117.0,0,0,0,1,0,0,0,1
7114,180869,177.0,82.0,1.0,7329.0,0,0,0,0,1,0,0,1
7115,180486,609.0,142.0,51.0,963.0,0,0,0,1,0,0,0,2
7116,180442,1174.0,27.0,680.0,317.0,0,0,0,1,0,0,0,1
7117,180427,264.0,41.0,82.0,228.0,1,0,0,0,0,0,0,1
7118,180404,53.0,44.0,1.0,27.0,0,0,0,0,0,0,0,1
7119,180371,351.0,51.0,15.0,513.0,0,0,0,1,0,0,0,1
7120,180321,853.0,91.0,162.0,3946.0,0,0,0,0,0,0,1,1
7121,180304,270.0,15.0,15.0,456.0,0,0,0,1,0,0,0,77
7122,180204,361.0,17.0,20.0,74.0,0,0,0,1,0,0,0,12
7123,180050,199.0,26.0,3.0,67.0,0,0,0,1,0,0,0,1
7124,180038,1637.0,57.0,159.0,362.0,0,0,0,0,0,1,0,1
7125,180018,566.0,116.0,101.0,2737.0,0,0,0,1,0,0,0,1
7126,180010,585.0,42.0,119.0,4726.0,0,0,0,0,0,0,1,2
7127,179910,406.0,20.0,47.0,551.0,0,0,0,1,0,0,0,6
7128,179686,179.0,33.0,5.0,684.0,0,0,0,1,0,0,0,3
7129,179656,108.0,48.0,46.0,2104.0,0,0,0,1,0,0,0,4
7130,179594,1420.0,82.0,98.0,462.0,0,0,0,0,0,1,0,1
7131,179525,2646.0,24.0,294.0,979.0,0,0,0,1,0,0,0,1
7132,179500,546.0,12.0,29.0,123.0,0,0,0,1,0,0,0,1
7133,179452,3377.0,42.0,546.0,249.0,0,0,0,0,0,0,1,8
7134,179226,216.0,38.0,6.0,183.0,0,0,0,1,0,0,0,2
7135,179183,650.0,26.0,63.0,247.0,0,0,0,0,0,0,1,1
7136,179121,2903.0,32.0,228.0,309.0,0,0,0,0,0,1,0,1
7137,178981,1903.0,229.0,1168.0,175.0,0,1,0,0,0,0,0,6
7138,178956,1483.0,33.0,245.0,295.0,0,0,0,1,0,0,0,1
7139,178950,1071.0,716.0,791.0,235.0,0,0,0,0,1,0,0,3
7140,178907,120.0,22.0,10.0,81.0,0,0,0,1,0,0,0,6
7141,178860,232.0,52.0,23.0,55.0,0,0,0,1,0,0,0,27
7142,178783,3.0,1.0,0.0,36.0,0,0,0,1,0,0,0,176421
7143,178725,1074.0,25.0,103.0,177.0,0,0,0,0,0,0,1,8
7144,178645,295.0,32.0,9.0,418.0,0,0,0,1,0,0,0,2
7145,178478,119.0,75.0,24.0,2605.0,0,0,0,1,0,0,0,1
7146,178445,222.0,96.0,54.0,177.0,0,0,0,1,0,0,0,1
7147,178444,7071.0,110.0,1777.0,103.0,0,0,0,0,1,0,0,1
7148,178393,317.0,51.0,19.0,355.0,0,0,0,0,0,1,0,1
7149,178386,1967.0,43.0,225.0,535.0,0,0,0,1,0,0,0,1
7150,178320,73.0,45.0,13.0,102.0,0,0,0,1,0,0,0,1
7151,178151,1104.0,69.0,432.0,962.0,0,0,1,0,0,0,0,3
7152,178147,171.0,59.0,26.0,7476.0,0,0,0,1,0,0,0,1
7153,178092,201.0,73.0,13.0,9530.0,0,0,0,1,0,0,0,1
7154,178089,1259.0,24.0,124.0,823.0,0,0,0,0,1,0,0,4
7155,178070,578.0,68.0,27.0,258.0,0,0,0,1,0,0,0,1
7156,178067,49.0,22.0,3.0,110.0,0,0,0,1,0,0,0,13
7157,177977,269.0,57.0,24.0,1577.0,0,0,0,1,0,0,0,3
7158,177671,296.0,71.0,10.0,188.0,0,0,0,0,0,0,1,3
7160,177532,353.0,161.0,153.0,412.0,0,0,0,0,0,0,0,1
7161,177419,348.0,32.0,35.0,360.0,0,0,0,1,0,0,0,2
7162,177414,114.0,28.0,2.0,537.0,0,0,1,0,0,0,0,1
7163,177393,128.0,41.0,19.0,2484.0,0,0,0,1,0,0,0,3
7164,177344,1220.0,128.0,539.0,592.0,0,1,0,0,0,0,0,1
7165,177310,407.0,36.0,178.0,455.0,0,0,0,0,1,0,0,2
7166,177294,150.0,67.0,27.0,2593.0,0,0,0,1,0,0,0,1
7167,177244,244.0,74.0,12.0,93.0,0,0,0,1,0,0,0,1
7168,177183,1294.0,48.0,871.0,224.0,0,0,0,0,1,0,0,1
7169,177173,1361.0,136.0,270.0,654.0,0,0,0,1,0,0,0,2
7170,177111,502.0,21.0,38.0,243.0,0,0,0,1,0,0,0,5
7171,177104,429.0,30.0,22.0,1051.0,0,0,0,0,0,0,1,3
7172,177025,3061.0,266.0,607.0,775.0,0,0,0,1,0,0,0,1
7173,176987,303.0,24.0,21.0,104.0,0,0,0,0,0,1,0,4
7174,176953,189.0,81.0,21.0,291.0,0,0,0,1,0,0,0,1
7175,176952,199.0,33.0,18.0,614.0,0,0,0,1,0,0,0,1
7176,176830,181.0,66.0,18.0,1462.0,0,0,0,0,1,0,0,2
7177,176820,383.0,24.0,29.0,624.0,0,0,0,1,0,0,0,4
7178,176772,56.0,30.0,3.0,22.0,0,0,0,1,0,0,0,2
7179,176760,374.0,53.0,78.0,607.0,0,0,0,1,0,0,0,2
7180,176753,132.0,21.0,9.0,90.0,0,0,0,1,0,0,0,2
7181,176717,1698.0,32.0,121.0,183.0,0,0,0,0,0,1,0,1
7182,176715,2795.0,84.0,139.0,532.0,0,0,0,1,0,0,0,1
7183,176669,592.0,36.0,222.0,436.0,1,0,0,0,0,0,0,1
7184,176585,46.0,21.0,1.0,166.0,0,0,0,1,0,0,0,1
7185,176540,2096.0,185.0,129.0,61.0,0,0,0,0,1,0,0,1
7186,176466,143.0,14.0,0.0,313.0,0,0,0,1,0,0,0,2
7187,176443,1588.0,25.0,102.0,484.0,0,0,0,1,0,0,0,1
7188,176310,748.0,55.0,85.0,1230.0,0,0,0,0,0,0,0,2
7189,176077,178.0,45.0,26.0,7368.0,0,0,0,0,1,0,0,4
7190,175954,161.0,36.0,12.0,187.0,0,1,0,0,0,0,0,13
7191,175843,232.0,31.0,53.0,3051.0,0,0,0,0,0,0,1,1
7192,175826,5188.0,47.0,458.0,209.0,0,0,0,0,0,0,1,6985
7194,175683,256.0,14.0,12.0,315.0,0,0,0,0,0,0,1,12
7195,175676,1235.0,58.0,743.0,307.0,0,0,0,0,1,0,0,2
7196,175606,853.0,59.0,231.0,3534.0,0,0,1,0,0,0,0,1
7197,175532,392.0,216.0,123.0,412.0,0,0,0,1,0,0,0,2
7198,175495,761.0,28.0,231.0,3446.0,0,0,0,0,0,0,1,1
7199,175486,950.0,77.0,295.0,751.0,0,0,0,0,0,1,0,9
7201,175457,704.0,36.0,184.0,187.0,0,0,1,0,0,0,0,3
7202,175448,33.0,20.0,17.0,259.0,0,0,0,0,0,0,0,1
7203,175428,305.0,39.0,35.0,139.0,0,0,0,1,0,0,0,6
7205,175354,116.0,30.0,14.0,99.0,1,0,0,0,0,0,0,4
7206,175319,1565.0,43.0,132.0,240.0,0,0,0,0,0,0,1,6
7207,175198,87.0,60.0,58.0,2176.0,0,0,0,1,0,0,0,2
7208,175132,446.0,20.0,64.0,234.0,0,0,0,0,1,0,0,1
7209,175098,167.0,19.0,9.0,294.0,0,0,0,1,0,0,0,1
7210,175060,511.0,102.0,103.0,121.0,0,0,0,1,0,0,0,2
7211,174882,112.0,16.0,7.0,82.0,0,0,0,1,0,0,0,30
7212,174866,791.0,34.0,131.0,152.0,0,0,0,1,0,0,0,1
7213,174795,651.0,108.0,652.0,3159.0,0,0,1,0,0,0,0,1
7214,174770,47.0,29.0,2.0,63.0,0,0,0,1,0,0,0,1
7215,174720,511.0,54.0,257.0,3417.0,0,0,1,0,0,0,0,2
7216,174656,988.0,116.0,446.0,171.0,0,0,0,1,0,0,0,2
7218,174462,680.0,14.0,399.0,360.0,0,0,0,0,0,0,1,15
7219,174442,676.0,31.0,104.0,635.0,1,0,0,0,0,0,0,2
7220,174439,230.0,44.0,16.0,8993.0,0,0,0,1,0,0,0,7
7221,174433,213.0,22.0,7.0,1186.0,0,0,0,1,0,0,0,4
7222,174344,3.0,0.0,0.0,36.0,0,0,0,1,0,0,0,173678
7223,174287,862.0,33.0,49.0,839.0,0,0,0,1,0,0,0,1
7224,174149,1015.0,48.0,219.0,395.0,0,0,0,1,0,0,0,6
7225,174144,3640.0,108.0,760.0,616.0,0,0,0,1,0,0,0,1
7226,174135,668.0,35.0,133.0,1405.0,0,0,0,1,0,0,0,12
7227,174122,333.0,17.0,211.0,195.0,0,0,0,1,0,0,0,2
7228,174091,3083.0,61.0,3779.0,633.0,0,0,0,1,0,0,0,1
7229,174007,329.0,26.0,38.0,187.0,0,0,0,0,0,0,1,1
7230,173945,365.0,17.0,23.0,424.0,0,0,0,1,0,0,0,6
7231,173928,460.0,28.0,32.0,33.0,0,0,0,1,0,0,0,2
7232,173924,47.0,44.0,2.0,206.0,0,0,0,1,0,0,0,1
7233,173921,969.0,54.0,402.0,704.0,0,0,0,1,0,0,0,2
7234,173870,577.0,49.0,23.0,346.0,0,0,0,1,0,0,0,1
7235,173757,234.0,55.0,28.0,7394.0,0,0,0,1,0,0,0,13
7236,173721,84.0,37.0,5.0,303.0,0,0,0,1,0,0,0,1
7237,173697,181.0,19.0,2.0,272.0,0,0,0,1,0,0,0,9
7238,173659,1644.0,146.0,223.0,632.0,0,0,0,0,0,1,0,27
7239,173614,312.0,19.0,64.0,179.0,1,0,0,0,0,0,0,1
7240,173566,307.0,154.0,79.0,108.0,0,0,0,0,0,0,1,2
7241,173548,284.0,56.0,19.0,106.0,0,0,0,1,0,0,0,1
7242,173536,1540.0,32.0,77.0,213.0,0,0,0,0,0,0,1,1
7243,173525,424.0,49.0,26.0,186.0,0,0,1,0,0,0,0,2
7244,173493,1456.0,29.0,515.0,1298.0,0,0,0,1,0,0,0,1
7245,173439,313.0,23.0,38.0,582.0,0,0,1,0,0,0,0,2
7246,173389,190.0,14.0,21.0,92.0,0,0,0,1,0,0,0,9
7247,173279,1588.0,30.0,185.0,516.0,0,0,0,0,0,1,0,2
7248,173221,265.0,39.0,9.0,919.0,0,0,0,1,0,0,0,41
7249,173173,180.0,66.0,18.0,7699.0,0,0,0,1,0,0,0,1
7250,173164,405.0,26.0,54.0,145.0,0,0,0,0,0,0,1,2
7251,173084,844.0,27.0,55.0,174.0,0,0,0,1,0,0,0,2
7252,173037,8207.0,506.0,1130.0,230.0,0,0,0,1,0,0,0,2
7253,173029,5904.0,144.0,650.0,795.0,0,0,0,0,0,0,0,1
7254,172962,2800.0,59.0,2342.0,63.0,0,0,0,1,0,0,0,3
7255,172908,4420.0,352.0,889.0,726.0,0,0,0,1,0,0,0,1
7256,172865,247.0,24.0,45.0,3260.0,0,0,0,0,0,0,1,2
7257,172835,179.0,34.0,15.0,10537.0,0,0,0,1,0,0,0,1
7258,172833,430.0,54.0,51.0,255.0,0,0,0,0,0,1,0,3
7259,172599,162.0,61.0,35.0,5549.0,0,0,0,0,1,0,0,1
7260,172509,401.0,14.0,20.0,433.0,0,0,0,1,0,0,0,1
7261,172507,413.0,80.0,96.0,129.0,0,0,0,1,0,0,0,2
7262,172440,827.0,46.0,100.0,284.0,0,0,0,0,0,0,1,1
7263,172258,2318.0,89.0,640.0,435.0,0,1,0,0,0,0,0,5
7264,172185,4732.0,207.0,1014.0,650.0,0,0,0,0,0,0,0,1
7265,172152,571.0,45.0,17.0,226.0,0,0,0,0,0,1,0,50
7266,172105,466.0,80.0,29.0,1490.0,0,0,0,0,0,0,1,18
7267,172084,1339.0,48.0,755.0,1387.0,0,0,0,0,1,0,0,2
7268,172007,1075.0,32.0,116.0,205.0,0,1,0,0,0,0,0,2
7269,171907,5122.0,71.0,116.0,74.0,0,1,0,0,0,0,0,55
7270,171847,719.0,88.0,54.0,205.0,0,0,0,1,0,0,0,5
7271,171810,1570.0,117.0,137.0,33.0,0,0,0,1,0,0,0,2
7272,171777,862.0,50.0,281.0,2262.0,0,0,0,1,0,0,0,1
7273,171764,2611.0,156.0,51.0,263.0,0,0,0,1,0,0,0,2
7274,171677,2189.0,26.0,194.0,135.0,0,0,1,0,0,0,0,2
7275,171668,1141.0,26.0,138.0,198.0,0,1,0,0,0,0,0,40
7276,171589,605.0,93.0,113.0,210.0,0,0,0,0,1,0,0,1
7277,171575,159.0,29.0,33.0,179.0,0,0,0,1,0,0,0,1
7278,171565,5092.0,138.0,2199.0,368.0,0,1,0,0,0,0,0,1
7279,171448,149.0,4.0,44.0,1164.0,0,0,0,1,0,0,0,1687
7280,171400,626.0,65.0,40.0,297.0,0,0,0,0,0,0,1,3
7281,171379,259.0,15.0,6.0,177.0,0,0,0,0,0,0,1,3
7282,171318,67.0,29.0,6.0,7439.0,0,0,0,1,0,0,0,2
7283,171075,723.0,158.0,162.0,356.0,0,0,0,1,0,0,0,3
7284,170935,346.0,18.0,13.0,293.0,0,0,0,1,0,0,0,2
7285,170829,210.0,20.0,45.0,216.0,0,0,0,0,0,0,1,1
7286,170597,435.0,19.0,4.0,153.0,0,0,0,1,0,0,0,1
7287,170521,1451.0,172.0,378.0,309.0,0,0,0,0,0,1,0,3
7288,170497,179.0,73.0,53.0,695.0,0,0,0,1,0,0,0,1
7289,170455,419.0,5.0,41.0,502.0,0,0,0,0,0,0,1,1
7290,170366,243.0,61.0,7.0,911.0,0,0,0,1,0,0,0,6
7291,170319,137.0,53.0,21.0,2566.0,0,0,0,1,0,0,0,2
7292,170265,484.0,19.0,32.0,487.0,0,0,0,1,0,0,0,1
7293,170262,107.0,64.0,21.0,498.0,0,0,0,1,0,0,0,10
7294,170192,236.0,20.0,7.0,324.0,0,0,0,1,0,0,0,1
7295,170168,159.0,69.0,5.0,7708.0,0,0,0,1,0,0,0,1
7296,169941,317.0,14.0,31.0,183.0,0,0,0,0,0,0,1,1
7297,169682,857.0,92.0,108.0,232.0,0,0,0,0,1,0,0,1
7298,169628,839.0,15.0,18.0,908.0,0,0,0,1,0,0,0,1
7299,169527,431.0,71.0,153.0,1354.0,0,0,0,1,0,0,0,66
7300,169519,582.0,38.0,39.0,3049.0,0,0,1,0,0,0,0,1
7301,169377,297.0,35.0,84.0,96.0,0,0,0,0,0,0,0,3
7302,169336,235.0,25.0,48.0,242.0,0,0,0,1,0,0,0,1
7303,169280,356.0,40.0,31.0,333.0,0,0,0,0,0,0,1,4
7304,169074,1433.0,87.0,226.0,258.0,0,0,0,1,0,0,0,2
7305,168949,634.0,62.0,124.0,235.0,0,0,1,0,0,0,0,12
7306,168882,1021.0,194.0,579.0,143.0,0,1,0,0,0,0,0,2
7307,168876,456.0,24.0,45.0,231.0,0,0,0,0,0,0,1,2
7308,168794,760.0,16.0,54.0,395.0,0,0,0,0,0,0,1,1
7309,168791,384.0,31.0,25.0,257.0,0,0,0,0,0,0,1,3
7310,168628,419.0,16.0,28.0,494.0,0,0,0,1,0,0,0,9
7311,168595,204.0,41.0,19.0,7619.0,0,0,0,1,0,0,0,2
7312,168556,1143.0,37.0,441.0,618.0,0,0,0,0,0,0,1,1
7313,168495,148.0,22.0,6.0,730.0,0,0,0,1,0,0,0,9
7314,168452,877.0,90.0,81.0,74.0,0,0,0,1,0,0,0,7
7315,168408,223.0,32.0,14.0,465.0,0,0,0,1,0,0,0,1
7316,168226,184.0,27.0,29.0,133.0,0,0,0,1,0,0,0,1
7317,168168,1308.0,137.0,759.0,1113.0,0,0,0,0,0,0,0,4
7318,168145,151.0,89.0,21.0,4976.0,0,0,0,1,0,0,0,2
7319,168117,176.0,30.0,10.0,1600.0,0,0,0,0,0,0,0,2
7320,168083,208.0,30.0,3.0,8189.0,0,0,0,1,0,0,0,1
7321,168072,1278.0,707.0,322.0,410.0,0,1,0,0,0,0,0,17
7322,168024,827.0,20.0,44.0,205.0,0,0,0,1,0,0,0,9
7323,168004,264.0,28.0,13.0,2409.0,0,0,0,0,1,0,0,1
7324,168003,920.0,52.0,21.0,80.0,0,0,0,1,0,0,0,1
7325,167981,0.0,1.0,1.0,21.0,0,0,0,1,0,0,0,2
7326,167747,872.0,36.0,49.0,3261.0,0,0,0,0,0,0,1,9
7327,167691,493.0,26.0,163.0,1496.0,0,0,0,1,0,0,0,2
7328,167677,3884.0,56.0,1613.0,361.0,0,1,0,0,0,0,0,92
7329,167645,154.0,52.0,81.0,54.0,0,0,0,1,0,0,0,1
7330,167612,119.0,32.0,16.0,333.0,0,0,0,1,0,0,0,5
7331,167564,1779.0,55.0,392.0,389.0,0,0,0,0,0,1,0,1
7332,167475,122.0,25.0,28.0,96.0,0,0,0,0,0,0,0,1
7333,167399,485.0,28.0,27.0,192.0,0,0,0,0,1,0,0,3
7334,167397,521.0,83.0,120.0,816.0,0,0,0,0,0,1,0,65606
7335,167394,82.0,31.0,6.0,761.0,0,0,0,1,0,0,0,1
7336,167301,339.0,48.0,25.0,2156.0,0,0,0,1,0,0,0,1
7337,167188,71.0,40.0,5.0,1965.0,0,0,0,1,0,0,0,2
7338,167116,378.0,56.0,15.0,233.0,0,0,0,0,0,1,0,1
7339,167109,236.0,37.0,6.0,559.0,0,0,0,1,0,0,0,1
7340,167086,1559.0,39.0,383.0,1835.0,0,0,0,1,0,0,0,5
7341,167076,2080.0,17.0,85.0,222.0,0,0,0,0,0,0,1,11777
7342,166896,1053.0,10.0,62.0,254.0,0,0,0,0,0,0,1,2
7343,166852,287.0,5.0,22.0,39.0,0,0,0,1,0,0,0,1
7344,166809,545.0,61.0,55.0,1313.0,0,0,0,0,0,0,1,3
7345,166755,709.0,73.0,276.0,1545.0,0,0,0,1,0,0,0,1
7346,166740,170.0,8.0,12.0,293.0,0,0,0,1,0,0,0,1
7347,166732,681.0,17.0,41.0,116.0,0,0,0,1,0,0,0,1
7348,166704,349.0,34.0,18.0,732.0,0,0,0,1,0,0,0,2
7349,166694,98.0,49.0,4.0,8066.0,0,0,0,1,0,0,0,1
7350,166649,782.0,26.0,25.0,145.0,0,0,0,0,1,0,0,31
7351,166644,971.0,19.0,22.0,415.0,0,0,0,0,1,0,0,1
7352,166544,4098.0,77.0,608.0,377.0,0,1,0,0,0,0,0,8
7353,166450,6457.0,273.0,1912.0,58.0,0,0,0,0,0,0,1,1
7354,166445,2260.0,86.0,148.0,482.0,0,0,0,1,0,0,0,1
7355,166389,191.0,19.0,13.0,270.0,0,0,0,0,0,0,1,11
7356,166285,794.0,26.0,97.0,499.0,1,0,0,0,0,0,0,1
7357,166284,181.0,14.0,11.0,632.0,0,0,0,1,0,0,0,1
7358,166152,242.0,33.0,3.0,2539.0,0,0,0,1,0,0,0,4
7359,166103,838.0,30.0,49.0,323.0,0,0,0,1,0,0,0,2
7360,166099,189.0,54.0,20.0,9059.0,0,0,0,1,0,0,0,2
7361,166088,1469.0,20.0,236.0,182.0,0,0,0,0,0,0,1,1
7362,165991,1270.0,60.0,65.0,479.0,0,0,0,0,0,1,0,1
7363,165946,804.0,63.0,83.0,265.0,0,0,1,0,0,0,0,15
7364,165882,99.0,45.0,9.0,2586.0,0,0,0,1,0,0,0,14
7365,165782,199.0,80.0,91.0,267.0,0,0,0,0,0,0,1,1
7366,165729,311.0,53.0,14.0,255.0,0,0,0,1,0,0,0,359
7367,165692,93.0,10.0,8.0,16.0,0,0,0,1,0,0,0,5
7368,165636,129.0,24.0,8.0,275.0,0,0,0,1,0,0,0,12
7369,165609,615.0,20.0,135.0,281.0,0,0,0,0,0,0,1,1
7370,165566,3319.0,581.0,644.0,327.0,0,0,0,1,0,0,0,1
7371,165562,338.0,41.0,25.0,570.0,0,0,0,1,0,0,0,1
7372,165516,402.0,16.0,126.0,913.0,1,0,0,0,0,0,0,2505
7373,165514,1260.0,38.0,34.0,198.0,0,0,0,0,1,0,0,1
7374,165497,215.0,62.0,153.0,2315.0,0,0,0,1,0,0,0,4
7375,165441,1501.0,61.0,1215.0,182.0,0,0,0,1,0,0,0,1
7376,165378,621.0,78.0,288.0,91.0,0,0,1,0,0,0,0,1
7377,165372,117.0,26.0,6.0,711.0,0,0,0,1,0,0,0,49
7378,165294,1057.0,114.0,210.0,443.0,0,0,0,0,0,1,0,3
7379,165221,3151.0,70.0,125.0,366.0,0,0,0,0,0,1,0,42891
7380,165102,118.0,53.0,28.0,618.0,0,0,0,1,0,0,0,1
7381,165036,115.0,50.0,52.0,2323.0,0,0,0,1,0,0,0,1
7382,165017,113.0,34.0,7.0,588.0,0,0,0,0,0,0,1,1
7383,165005,44.0,20.0,2.0,86.0,0,0,0,1,0,0,0,3
7384,164943,174.0,82.0,15.0,8539.0,0,0,0,1,0,0,0,2
7385,164938,126.0,33.0,29.0,137.0,0,0,0,1,0,0,0,3
7386,164920,249.0,22.0,17.0,1219.0,0,0,0,1,0,0,0,2
7387,164911,259.0,14.0,32.0,113.0,0,0,0,0,0,0,1,1
7388,164732,693.0,42.0,36.0,106.0,0,1,0,0,0,0,0,1
7389,164714,215.0,38.0,62.0,2509.0,0,0,0,1,0,0,0,11
7390,164711,348.0,84.0,186.0,716.0,0,0,0,0,0,0,0,1
7391,164704,6760.0,65.0,718.0,126.0,0,0,0,0,0,0,1,2
7392,164673,2266.0,216.0,619.0,535.0,0,0,0,1,0,0,0,1
7393,164476,242.0,64.0,176.0,439.0,0,0,0,1,0,0,0,3
7394,164449,1061.0,15.0,77.0,178.0,0,0,0,0,0,0,1,14
7395,164343,836.0,10.0,223.0,169.0,0,0,0,0,0,0,1,12
7396,164309,515.0,29.0,8.0,1170.0,0,0,0,1,0,0,0,1
7397,164296,86.0,17.0,8.0,139.0,0,0,0,1,0,0,0,4
7398,164254,183.0,28.0,4.0,1372.0,0,0,0,1,0,0,0,3
7399,163945,973.0,35.0,367.0,1430.0,0,0,0,1,0,0,0,1
7400,163884,479.0,40.0,187.0,393.0,0,0,0,1,0,0,0,2
7401,163864,149.0,22.0,9.0,8945.0,0,0,0,1,0,0,0,5
7402,163857,118.0,26.0,4.0,392.0,0,0,0,1,0,0,0,24
7403,163759,526.0,25.0,35.0,128.0,0,0,0,0,0,0,1,2
7404,163734,788.0,31.0,16.0,83.0,0,0,1,0,0,0,0,1
7405,163644,991.0,673.0,402.0,549.0,0,0,0,1,0,0,0,1
7406,163629,286.0,31.0,23.0,234.0,0,0,1,0,0,0,0,4
7407,163591,182.0,29.0,13.0,9630.0,0,0,0,1,0,0,0,1
7408,163450,1073.0,13.0,170.0,687.0,0,1,0,0,0,0,0,1
7409,163446,170.0,63.0,22.0,2586.0,0,0,0,1,0,0,0,5
7410,163435,6380.0,59.0,523.0,1110.0,0,0,0,0,0,1,0,1
7411,163427,1431.0,54.0,77.0,243.0,0,0,0,0,0,0,1,1
7412,163253,299.0,24.0,53.0,5707.0,0,0,0,0,0,0,1,1
7413,163161,617.0,25.0,51.0,228.0,0,0,0,0,1,0,0,4
7414,163150,1954.0,324.0,212.0,860.0,0,0,0,1,0,0,0,2
7415,163113,288.0,35.0,45.0,1091.0,0,0,0,0,0,0,1,1
7416,163066,828.0,111.0,57.0,3688.0,0,0,0,0,0,0,1,1
7417,162881,1278.0,68.0,44.0,383.0,0,0,0,0,0,0,1,1
7418,162714,160.0,23.0,57.0,3665.0,0,0,0,0,1,0,0,1
7419,162703,169.0,9.0,3.0,88.0,0,0,0,0,1,0,0,1
7420,162498,402.0,24.0,19.0,335.0,0,0,0,1,0,0,0,1
7421,162390,1031.0,34.0,33.0,1241.0,0,0,1,0,0,0,0,1
7422,162372,1229.0,28.0,365.0,165.0,0,0,0,0,0,0,0,3
7423,162326,1286.0,41.0,190.0,1271.0,0,0,0,0,1,0,0,2
7424,162288,3923.0,104.0,887.0,307.0,0,1,0,0,0,0,0,1
7425,162273,123.0,14.0,3.0,219.0,0,0,0,1,0,0,0,4
7426,162253,125.0,39.0,35.0,1889.0,0,0,0,1,0,0,0,3
7427,162216,1005.0,25.0,37.0,169.0,0,0,0,1,0,0,0,8
7428,162112,950.0,13.0,48.0,128.0,0,0,0,0,0,0,1,2
7429,162100,165.0,59.0,20.0,7345.0,0,0,0,0,1,0,0,1
7430,162092,600.0,33.0,102.0,123.0,0,0,0,1,0,0,0,1
7431,162019,428.0,111.0,260.0,361.0,0,0,0,0,0,0,0,2
7432,161987,2016.0,66.0,143.0,134.0,0,0,0,1,0,0,0,1
7433,161934,3155.0,89.0,826.0,364.0,0,1,0,0,0,0,0,1
7434,161931,118.0,68.0,30.0,2625.0,0,0,0,1,0,0,0,4
